f,f2,sample_ID,file_name,bird_ID,id
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 019_704105 2021-05-20 Snap-0769_inv.jpg,Ruff 019_704105 2021-05-20 Snap-0769_inv.jpg,019,Ruff 019_704105 2021-05-20 Snap-0769_inv.jpg,704105,329
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 093_1364 2021-06-10 Snap-1311_inv.jpg,Ruff 093_1364 2021-06-10 Snap-1311_inv.jpg,093,Ruff 093_1364 2021-06-10 Snap-1311_inv.jpg,1364,330
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 041_cz005 2021-05-25 Snap-1021_inv.jpg,Ruff 041_cz005 2021-05-25 Snap-1021_inv.jpg,041,Ruff 041_cz005 2021-05-25 Snap-1021_inv.jpg,cz005,331
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 030_1399 2021-05-25 Snap-1056_inv.jpg,Ruff 030_1399 2021-05-25 Snap-1056_inv.jpg,030,Ruff 030_1399 2021-05-25 Snap-1056_inv.jpg,1399,332
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 205_1334 2021-10-25 Snap-2906_inv.jpg,Ruff 205_1334 2021-10-25 Snap-2906_inv.jpg,205,Ruff 205_1334 2021-10-25 Snap-2906_inv.jpg,1334,333
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 005_1304 2021-05-18 Snap-0651_inv.jpg,Ruff 005_1304 2021-05-18 Snap-0651_inv.jpg,005,Ruff 005_1304 2021-05-18 Snap-0651_inv.jpg,1304,334
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 191_1351 2021-10-19 Snap-2591_inv.jpg,Ruff 191_1351 2021-10-19 Snap-2591_inv.jpg,191,Ruff 191_1351 2021-10-19 Snap-2591_inv.jpg,1351,335
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/6/Ruff 068_1689 2021-11-11 Snap-3339.jpg,Ruff 068_1689 2021-11-11 Snap-3339.jpg,068,Ruff 068_1689 2021-11-11 Snap-3339.jpg,1689,336
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/6/Ruff 068_1689 2021-11-11 Snap-3337.jpg,Ruff 068_1689 2021-11-11 Snap-3337.jpg,068,Ruff 068_1689 2021-11-11 Snap-3337.jpg,1689,337
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 030_1399 2021-05-25 Snap-1062_inv.jpg,Ruff 030_1399 2021-05-25 Snap-1062_inv.jpg,030,Ruff 030_1399 2021-05-25 Snap-1062_inv.jpg,1399,338
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/6/Ruff 018_1307 2021-11-10 Snap-3278.jpg,Ruff 018_1307 2021-11-10 Snap-3278.jpg,018,Ruff 018_1307 2021-11-10 Snap-3278.jpg,1307,339
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 142_G20005 2021-09-29 Snap-1902_inv.jpg,Ruff 142_G20005 2021-09-29 Snap-1902_inv.jpg,142,Ruff 142_G20005 2021-09-29 Snap-1902_inv.jpg,G20005,340
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 181_1357 2021-10-12 Snap-2340_inv.jpg,Ruff 181_1357 2021-10-12 Snap-2340_inv.jpg,181,Ruff 181_1357 2021-10-12 Snap-2340_inv.jpg,1357,341
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 134_G200531 2021-07-13 Snap-1575_inv.jpg,Ruff 134_G200531 2021-07-13 Snap-1575_inv.jpg,134,Ruff 134_G200531 2021-07-13 Snap-1575_inv.jpg,G200531,342
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 026_1682 2021-05-20 Snap-0890_inv.jpg,Ruff 026_1682 2021-05-20 Snap-0890_inv.jpg,026,Ruff 026_1682 2021-05-20 Snap-0890_inv.jpg,1682,343
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 136_G200071 2021-07-19 Snap-1640_inv.jpg,Ruff 136_G200071 2021-07-19 Snap-1640_inv.jpg,136,Ruff 136_G200071 2021-07-19 Snap-1640_inv.jpg,G200071,344
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 178_A03999183 2021-10-13 Snap-2390_inv.jpg,Ruff 178_A03999183 2021-10-13 Snap-2390_inv.jpg,178,Ruff 178_A03999183 2021-10-13 Snap-2390_inv.jpg,A03999183,345
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 001_1649 2021-11-05 Snap-3251_inv.jpg,Ruff 001_1649 2021-11-05 Snap-3251_inv.jpg,001,Ruff 001_1649 2021-11-05 Snap-3251_inv.jpg,1649,346
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/6/Ruff 068_1689 2021-11-11 Snap-3335.jpg,Ruff 068_1689 2021-11-11 Snap-3335.jpg,068,Ruff 068_1689 2021-11-11 Snap-3335.jpg,1689,347
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 210_1385 2021-10-26 Snap-3055_inv.jpg,Ruff 210_1385 2021-10-26 Snap-3055_inv.jpg,210,Ruff 210_1385 2021-10-26 Snap-3055_inv.jpg,1385,348
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 123_1326 2021-06-17 Snap-1390_inv.jpg,Ruff 123_1326 2021-06-17 Snap-1390_inv.jpg,123,Ruff 123_1326 2021-06-17 Snap-1390_inv.jpg,1326,349
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/6/Ruff 068_1689 2021-11-11 Snap-3342.jpg,Ruff 068_1689 2021-11-11 Snap-3342.jpg,068,Ruff 068_1689 2021-11-11 Snap-3342.jpg,1689,350
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 019_704105 2021-05-20 Snap-0766_inv.jpg,Ruff 019_704105 2021-05-20 Snap-0766_inv.jpg,019,Ruff 019_704105 2021-05-20 Snap-0766_inv.jpg,704105,351
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 181_1357 2021-10-12 Snap-2346_inv.jpg,Ruff 181_1357 2021-10-12 Snap-2346_inv.jpg,181,Ruff 181_1357 2021-10-12 Snap-2346_inv.jpg,1357,352
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 186_1378 2021-10-28 Snap-3128_inv.jpg,Ruff 186_1378 2021-10-28 Snap-3128_inv.jpg,186,Ruff 186_1378 2021-10-28 Snap-3128_inv.jpg,1378,353
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 164_A079561656 2021-10-07 Snap-2146_inv.jpg,Ruff 164_A079561656 2021-10-07 Snap-2146_inv.jpg,164,Ruff 164_A079561656 2021-10-07 Snap-2146_inv.jpg,A079561656,354
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 124_G200069 2021-06-17 Snap-1370_inv.jpg,Ruff 124_G200069 2021-06-17 Snap-1370_inv.jpg,124,Ruff 124_G200069 2021-06-17 Snap-1370_inv.jpg,G200069,355
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 146_G200064 2021-10-04 Snap-2008_inv.jpg,Ruff 146_G200064 2021-10-04 Snap-2008_inv.jpg,146,Ruff 146_G200064 2021-10-04 Snap-2008_inv.jpg,G200064,356
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 133_1333 2021-07-13 Snap-1539_inv.jpg,Ruff 133_1333 2021-07-13 Snap-1539_inv.jpg,133,Ruff 133_1333 2021-07-13 Snap-1539_inv.jpg,1333,357
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 028_1659 2021-05-20 Snap-0791_inv.jpg,Ruff 028_1659 2021-05-20 Snap-0791_inv.jpg,028,Ruff 028_1659 2021-05-20 Snap-0791_inv.jpg,1659,358
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/6/Ruff 068_1689 2021-11-11 Snap-3336.jpg,Ruff 068_1689 2021-11-11 Snap-3336.jpg,068,Ruff 068_1689 2021-11-11 Snap-3336.jpg,1689,359
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 005_1304 2021-05-18 Snap-0683_inv.jpg,Ruff 005_1304 2021-05-18 Snap-0683_inv.jpg,005,Ruff 005_1304 2021-05-18 Snap-0683_inv.jpg,1304,360
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 067_1320 2021-06-06 Snap-1117_inv.jpg,Ruff 067_1320 2021-06-06 Snap-1117_inv.jpg,067,Ruff 067_1320 2021-06-06 Snap-1117_inv.jpg,1320,361
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 210_1385 2021-10-26 Snap-3061_inv.jpg,Ruff 210_1385 2021-10-26 Snap-3061_inv.jpg,210,Ruff 210_1385 2021-10-26 Snap-3061_inv.jpg,1385,362
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 138_G200532 2021-09-27 Snap-1807_inv.jpg,Ruff 138_G200532 2021-09-27 Snap-1807_inv.jpg,138,Ruff 138_G200532 2021-09-27 Snap-1807_inv.jpg,G200532,363
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 206_1367 2021-10-25 Snap-2961_inv.jpg,Ruff 206_1367 2021-10-25 Snap-2961_inv.jpg,206,Ruff 206_1367 2021-10-25 Snap-2961_inv.jpg,1367,364
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/6/Ruff 088_1316 2021-11-10 Snap-3299.jpg,Ruff 088_1316 2021-11-10 Snap-3299.jpg,088,Ruff 088_1316 2021-11-10 Snap-3299.jpg,1316,365
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 168_1341 2021-07-28 Snap-1790_inv.jpg,Ruff 168_1341 2021-07-28 Snap-1790_inv.jpg,168,Ruff 168_1341 2021-07-28 Snap-1790_inv.jpg,1341,366
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 124_G200069 2021-06-17 Snap-1372_inv.jpg,Ruff 124_G200069 2021-06-17 Snap-1372_inv.jpg,124,Ruff 124_G200069 2021-06-17 Snap-1372_inv.jpg,G200069,367
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 192_1359 2021-10-19 Snap-2536_inv.jpg,Ruff 192_1359 2021-10-19 Snap-2536_inv.jpg,192,Ruff 192_1359 2021-10-19 Snap-2536_inv.jpg,1359,368
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 146_G200064 2021-10-04 Snap-2004_inv.jpg,Ruff 146_G200064 2021-10-04 Snap-2004_inv.jpg,146,Ruff 146_G200064 2021-10-04 Snap-2004_inv.jpg,G200064,369
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 211_1395 2021-10-27 Snap-3095_inv.jpg,Ruff 211_1395 2021-10-27 Snap-3095_inv.jpg,211,Ruff 211_1395 2021-10-27 Snap-3095_inv.jpg,1395,370
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 159_G200059 2021-07-26 Snap-1721_inv.jpg,Ruff 159_G200059 2021-07-26 Snap-1721_inv.jpg,159,Ruff 159_G200059 2021-07-26 Snap-1721_inv.jpg,G200059,371
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 003_1331 2021-05-18 Snap-0595_inv.jpg,Ruff 003_1331 2021-05-18 Snap-0595_inv.jpg,003,Ruff 003_1331 2021-05-18 Snap-0595_inv.jpg,1331,372
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 198_G200065 2021-10-21 Snap-2733_inv.jpg,Ruff 198_G200065 2021-10-21 Snap-2733_inv.jpg,198,Ruff 198_G200065 2021-10-21 Snap-2733_inv.jpg,G200065,373
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 185_1382 2021-10-14 Snap-2457_inv.jpg,Ruff 185_1382 2021-10-14 Snap-2457_inv.jpg,185,Ruff 185_1382 2021-10-14 Snap-2457_inv.jpg,1382,374
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 128_A0414175 2021-06-18 Snap-1448_inv.jpg,Ruff 128_A0414175 2021-06-18 Snap-1448_inv.jpg,128,Ruff 128_A0414175 2021-06-18 Snap-1448_inv.jpg,A0414175,375
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 204_1379 2021-10-25 Snap-2875_inv.jpg,Ruff 204_1379 2021-10-25 Snap-2875_inv.jpg,204,Ruff 204_1379 2021-10-25 Snap-2875_inv.jpg,1379,376
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 093_1364 2021-06-10 Snap-1320_inv.jpg,Ruff 093_1364 2021-06-10 Snap-1320_inv.jpg,093,Ruff 093_1364 2021-06-10 Snap-1320_inv.jpg,1364,377
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/6/Ruff 084_1375 2021-11-11 Snap-3362.jpg,Ruff 084_1375 2021-11-11 Snap-3362.jpg,084,Ruff 084_1375 2021-11-11 Snap-3362.jpg,1375,378
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 162_AIFA01511 2021-07-28 Snap-1739_inv.jpg,Ruff 162_AIFA01511 2021-07-28 Snap-1739_inv.jpg,162,Ruff 162_AIFA01511 2021-07-28 Snap-1739_inv.jpg,AIFA01511,379
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 133_1333 2021-07-13 Snap-1540_inv.jpg,Ruff 133_1333 2021-07-13 Snap-1540_inv.jpg,133,Ruff 133_1333 2021-07-13 Snap-1540_inv.jpg,1333,380
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 001_1649 2021-11-05 Snap-3261_inv.jpg,Ruff 001_1649 2021-11-05 Snap-3261_inv.jpg,001,Ruff 001_1649 2021-11-05 Snap-3261_inv.jpg,1649,381
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 206_1367 2021-10-25 Snap-2936_inv.jpg,Ruff 206_1367 2021-10-25 Snap-2936_inv.jpg,206,Ruff 206_1367 2021-10-25 Snap-2936_inv.jpg,1367,382
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 003_1331 2021-05-18 Snap-0600_inv.jpg,Ruff 003_1331 2021-05-18 Snap-0600_inv.jpg,003,Ruff 003_1331 2021-05-18 Snap-0600_inv.jpg,1331,383
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 195_1383 2021-10-20 Snap-2672_inv.jpg,Ruff 195_1383 2021-10-20 Snap-2672_inv.jpg,195,Ruff 195_1383 2021-10-20 Snap-2672_inv.jpg,1383,384
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 204_1379 2021-10-25 Snap-2895_inv.jpg,Ruff 204_1379 2021-10-25 Snap-2895_inv.jpg,204,Ruff 204_1379 2021-10-25 Snap-2895_inv.jpg,1379,385
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 005_1304 2021-05-18 Snap-0662_inv.jpg,Ruff 005_1304 2021-05-18 Snap-0662_inv.jpg,005,Ruff 005_1304 2021-05-18 Snap-0662_inv.jpg,1304,386
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 028_1659 2021-05-20 Snap-0806_inv.jpg,Ruff 028_1659 2021-05-20 Snap-0806_inv.jpg,028,Ruff 028_1659 2021-05-20 Snap-0806_inv.jpg,1659,387
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 050_952 2021-05-21 Snap-0939_inv.jpg,Ruff 050_952 2021-05-21 Snap-0939_inv.jpg,050,Ruff 050_952 2021-05-21 Snap-0939_inv.jpg,952,388
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 129_G200070 2021-06-18 Snap-1487_inv.jpg,Ruff 129_G200070 2021-06-18 Snap-1487_inv.jpg,129,Ruff 129_G200070 2021-06-18 Snap-1487_inv.jpg,G200070,389
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 131_1386 2021-07-12 Snap-1505_inv.jpg,Ruff 131_1386 2021-07-12 Snap-1505_inv.jpg,131,Ruff 131_1386 2021-07-12 Snap-1505_inv.jpg,1386,390
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 158_1377 2021-07-21 Snap-1682_inv.jpg,Ruff 158_1377 2021-07-21 Snap-1682_inv.jpg,158,Ruff 158_1377 2021-07-21 Snap-1682_inv.jpg,1377,391
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 147_A0414173NL 2021-10-04 Snap-2026_inv.jpg,Ruff 147_A0414173NL 2021-10-04 Snap-2026_inv.jpg,147,Ruff 147_A0414173NL 2021-10-04 Snap-2026_inv.jpg,A0414173NL,392
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 162_AIFA01511 2021-07-28 Snap-1749_inv.jpg,Ruff 162_AIFA01511 2021-07-28 Snap-1749_inv.jpg,162,Ruff 162_AIFA01511 2021-07-28 Snap-1749_inv.jpg,AIFA01511,393
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 181_1357 2021-10-12 Snap-2333_inv.jpg,Ruff 181_1357 2021-10-12 Snap-2333_inv.jpg,181,Ruff 181_1357 2021-10-12 Snap-2333_inv.jpg,1357,394
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 128_A0414175 2021-06-18 Snap-1441_inv.jpg,Ruff 128_A0414175 2021-06-18 Snap-1441_inv.jpg,128,Ruff 128_A0414175 2021-06-18 Snap-1441_inv.jpg,A0414175,395
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 171_A07422181 2021-10-11 Snap-2247_inv.jpg,Ruff 171_A07422181 2021-10-11 Snap-2247_inv.jpg,171,Ruff 171_A07422181 2021-10-11 Snap-2247_inv.jpg,A07422181,396
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 163_G17267 2021-07-28 Snap-1769_inv.jpg,Ruff 163_G17267 2021-07-28 Snap-1769_inv.jpg,163,Ruff 163_G17267 2021-07-28 Snap-1769_inv.jpg,G17267,397
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/6/Ruff 018_1307 2021-11-10 Snap-3277.jpg,Ruff 018_1307 2021-11-10 Snap-3277.jpg,018,Ruff 018_1307 2021-11-10 Snap-3277.jpg,1307,398
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 223_A027121649 2021-11-05 Snap-3226_inv.jpg,Ruff 223_A027121649 2021-11-05 Snap-3226_inv.jpg,223,Ruff 223_A027121649 2021-11-05 Snap-3226_inv.jpg,A027121649,399
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 198_G200065 2021-10-21 Snap-2742_inv.jpg,Ruff 198_G200065 2021-10-21 Snap-2742_inv.jpg,198,Ruff 198_G200065 2021-10-21 Snap-2742_inv.jpg,G200065,400
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 131_1386 2021-07-12 Snap-1513_inv.jpg,Ruff 131_1386 2021-07-12 Snap-1513_inv.jpg,131,Ruff 131_1386 2021-07-12 Snap-1513_inv.jpg,1386,401
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/7/Ruff 101_320 2021-03-14 Snap-3478_inv.jpg,Ruff 101_320 2021-03-14 Snap-3478_inv.jpg,101,Ruff 101_320 2021-03-14 Snap-3478_inv.jpg,320,402
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 167_A079561654 2021-10-07 Snap-2172_inv.jpg,Ruff 167_A079561654 2021-10-07 Snap-2172_inv.jpg,167,Ruff 167_A079561654 2021-10-07 Snap-2172_inv.jpg,A079561654,403
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 123_1326 2021-06-17 Snap-1386_inv.jpg,Ruff 123_1326 2021-06-17 Snap-1386_inv.jpg,123,Ruff 123_1326 2021-06-17 Snap-1386_inv.jpg,1326,404
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 187_G200067 2021-18-2021 Snap-2480_inv.jpg,Ruff 187_G200067 2021-18-2021 Snap-2480_inv.jpg,187,Ruff 187_G200067 2021-18-2021 Snap-2480_inv.jpg,G200067,405
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 200_1300 2021-10-22 Snap-2825_inv.jpg,Ruff 200_1300 2021-10-22 Snap-2825_inv.jpg,200,Ruff 200_1300 2021-10-22 Snap-2825_inv.jpg,1300,406
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 082_1301 2021-10-28 Snap-3150_inv.jpg,Ruff 082_1301 2021-10-28 Snap-3150_inv.jpg,082,Ruff 082_1301 2021-10-28 Snap-3150_inv.jpg,1301,407
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 125_G14223 2021-06-17 Snap-1343_inv.jpg,Ruff 125_G14223 2021-06-17 Snap-1343_inv.jpg,125,Ruff 125_G14223 2021-06-17 Snap-1343_inv.jpg,G14223,408
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 164_A079561656 2021-10-07 Snap-2156_inv.jpg,Ruff 164_A079561656 2021-10-07 Snap-2156_inv.jpg,164,Ruff 164_A079561656 2021-10-07 Snap-2156_inv.jpg,A079561656,409
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 082_1301 2021-10-28 Snap-3158_inv.jpg,Ruff 082_1301 2021-10-28 Snap-3158_inv.jpg,082,Ruff 082_1301 2021-10-28 Snap-3158_inv.jpg,1301,410
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 001_1649 2021-11-05 Snap-3246_inv.jpg,Ruff 001_1649 2021-11-05 Snap-3246_inv.jpg,001,Ruff 001_1649 2021-11-05 Snap-3246_inv.jpg,1649,411
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 196_1371 2021-10-21 Snap-2710_inv.jpg,Ruff 196_1371 2021-10-21 Snap-2710_inv.jpg,196,Ruff 196_1371 2021-10-21 Snap-2710_inv.jpg,1371,412
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 158_1377 2021-07-21 Snap-1674_inv.jpg,Ruff 158_1377 2021-07-21 Snap-1674_inv.jpg,158,Ruff 158_1377 2021-07-21 Snap-1674_inv.jpg,1377,413
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 096_382 2021-06-10 Snap-1285_inv.jpg,Ruff 096_382 2021-06-10 Snap-1285_inv.jpg,096,Ruff 096_382 2021-06-10 Snap-1285_inv.jpg,382,414
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 158_1377 2021-07-21 Snap-1669_inv.jpg,Ruff 158_1377 2021-07-21 Snap-1669_inv.jpg,158,Ruff 158_1377 2021-07-21 Snap-1669_inv.jpg,1377,415
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 138_G200532 2021-09-27 Snap-1798_inv.jpg,Ruff 138_G200532 2021-09-27 Snap-1798_inv.jpg,138,Ruff 138_G200532 2021-09-27 Snap-1798_inv.jpg,G200532,416
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 010_1669 2021-05-18 Snap-0637_inv.jpg,Ruff 010_1669 2021-05-18 Snap-0637_inv.jpg,010,Ruff 010_1669 2021-05-18 Snap-0637_inv.jpg,1669,417
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 021_1345 2021-05-19 Snap-0719_inv.jpg,Ruff 021_1345 2021-05-19 Snap-0719_inv.jpg,021,Ruff 021_1345 2021-05-19 Snap-0719_inv.jpg,1345,418
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 019_704105 2021-05-20 Snap-0768_inv.jpg,Ruff 019_704105 2021-05-20 Snap-0768_inv.jpg,019,Ruff 019_704105 2021-05-20 Snap-0768_inv.jpg,704105,419
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 181_1357 2021-10-12 Snap-2328_inv.jpg,Ruff 181_1357 2021-10-12 Snap-2328_inv.jpg,181,Ruff 181_1357 2021-10-12 Snap-2328_inv.jpg,1357,420
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 162_AIFA01511 2021-07-28 Snap-1738_inv.jpg,Ruff 162_AIFA01511 2021-07-28 Snap-1738_inv.jpg,162,Ruff 162_AIFA01511 2021-07-28 Snap-1738_inv.jpg,AIFA01511,421
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 202_1398 2021-10-22 Snap-2848_inv.jpg,Ruff 202_1398 2021-10-22 Snap-2848_inv.jpg,202,Ruff 202_1398 2021-10-22 Snap-2848_inv.jpg,1398,422
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 196_1371 2021-10-21 Snap-2713_inv.jpg,Ruff 196_1371 2021-10-21 Snap-2713_inv.jpg,196,Ruff 196_1371 2021-10-21 Snap-2713_inv.jpg,1371,423
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 167_A079561654 2021-10-07 Snap-2183_inv.jpg,Ruff 167_A079561654 2021-10-07 Snap-2183_inv.jpg,167,Ruff 167_A079561654 2021-10-07 Snap-2183_inv.jpg,A079561654,424
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/6/Ruff 018_1307 2021-11-10 Snap-3283.jpg,Ruff 018_1307 2021-11-10 Snap-3283.jpg,018,Ruff 018_1307 2021-11-10 Snap-3283.jpg,1307,425
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 129_G200070 2021-06-18 Snap-1497_inv.jpg,Ruff 129_G200070 2021-06-18 Snap-1497_inv.jpg,129,Ruff 129_G200070 2021-06-18 Snap-1497_inv.jpg,G200070,426
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 159_G200059 2021-07-26 Snap-1688_inv.jpg,Ruff 159_G200059 2021-07-26 Snap-1688_inv.jpg,159,Ruff 159_G200059 2021-07-26 Snap-1688_inv.jpg,G200059,427
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 140_1372 2021-09-28 Snap-1866_inv.jpg,Ruff 140_1372 2021-09-28 Snap-1866_inv.jpg,140,Ruff 140_1372 2021-09-28 Snap-1866_inv.jpg,1372,428
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 026_1682 2021-05-20 Snap-0870_inv.jpg,Ruff 026_1682 2021-05-20 Snap-0870_inv.jpg,026,Ruff 026_1682 2021-05-20 Snap-0870_inv.jpg,1682,429
